L,g,chi
17,0.04081632653061224,0.5003126955066387
17,0.08163265306122448,0.5012547087820032
17,0.12244897959183673,0.5028379652766511
17,0.16326530612244897,0.5050828346267684
17,0.2040816326530612,0.5080189106465597
17,0.24489795918367346,0.5116861896471487
17,0.2857142857142857,0.5161367498973162
17,0.32653061224489793,0.5214371126959473
17,0.36734693877551017,0.5276716328960055
17,0.4081632653061224,0.5349476552458581
17,0.44897959183673464,0.5434040424959691
17,0.4897959183673469,0.5532264822463556
17,0.5306122448979591,0.5646763598451043
17,0.5714285714285714,0.5781457369475757
17,0.6122448979591836,0.5942593455476801
17,0.6530612244897959,0.6140539876979563
17,0.6938775510204082,0.6392679322966586
17,0.7346938775510203,0.6727396125960964
17,0.7755102040816326,0.7187609965467286
17,0.8163265306122448,0.7827439957451623
17,0.8571428571428571,0.8684259271445067
17,0.8979591836734693,0.9696791287475449
17,0.9387755102040816,1.05812408719292
17,0.9795918367346939,1.0852584413396607
17,1.0,1.0644133908429767
17,1.0204081632653061,1.0212654861440893
17,1.0612244897959182,0.8899391543967778
17,1.1020408163265305,0.7418354103456954
17,1.1428571428571428,0.610866160595686
17,1.183673469387755,0.5067043937956428
17,1.2244897959183672,0.426677404849454
17,1.2653061224489794,0.36510808640071785
17,1.3061224489795917,0.3169298486017989
17,1.346938775510204,0.27840708270261105
17,1.3877551020408163,0.2469491212004269
17,1.4285714285714284,0.2207804761941126
17,1.4693877551020407,0.19867128154696675
17,1.510204081632653,0.1797515179523971
17,1.5510204081632653,0.16339013619752304
17,1.5918367346938773,0.14911764289928806
17,1.6326530612244896,0.13657630149509947
17,1.673469387755102,0.12548762410220463
17,1.7142857142857142,0.11563072745337265
17,1.7551020408163265,0.10682758379495465
17,1.7959183673469385,0.09893272090379514
17,1.8367346938775508,0.09182588254714535
17,1.8775510204081631,0.08540664500011456
17,1.9183673469387754,0.07959043494768542
17,1.9591836734693877,0.07430548269966757
17,2.0,0.06949048459946588
18,0.0,0.5000000000156889
18,0.04081632653061224,0.5003126955316187
18,0.08163265306122448,0.5012547088513921
18,0.12244897959183673,0.5028379653567954
18,0.16326530612244897,0.5050828346212173
18,0.2040816326530612,0.5080189103467995
18,0.24489795918367346,0.5116861884966801
18,0.2857142857142857,0.516136739497302
18,0.32653061224489793,0.5214370414459969
18,0.36734693877551017,0.5276712500966577
18,0.4081632653061224,0.5349459615964707
18,0.44897959183673464,0.5433976499469789
18,0.4897959183673469,0.553205393246365
18,0.5306122448979591,0.5646144531458933
18,0.5714285714285714,0.5779818965452204
18,0.6122448979591836,0.5938649445968954
18,0.6530612244897959,0.6131862505963445
18,0.6938775510204082,0.6375230459973326
18,0.7346938775510203,0.6695562047948623
18,0.7755102040816326,0.7136012162465168
18,0.8163265306122448,0.7756907455474225
18,0.8571428571428571,0.8613960060465299
18,0.8979591836734693,0.9675119453925639
18,0.9387755102040816,1.0663339722923968
18,0.9795918367346939,1.10255384289492
18,1.0,1.0826483555921436
18,1.0204081632653061,1.0375888132895
18,1.0612244897959182,0.8976392073419861
18,1.1020408163265305,0.7417238744429602
18,1.1428571428571428,0.6070759584990901
18,1.183673469387755,0.502237517549005
18,1.2244897959183672,0.4228295299474382
18,1.2653061224489794,0.3621853552491925
18,1.3061224489795917,0.31484312124423725
18,1.346938775510204,0.27696514379545534
18,1.3877551020408163,0.24596989399555522
18,1.4285714285714284,0.22012121214520908
18,1.4693877551020407,0.19822895219604486
18,1.510204081632653,0.17945478745111773
18,1.5510204081632653,0.16319068904983808
18,1.5918367346938773,0.14898313564950624
18,1.6326530612244896,0.1364852006959734
18,1.673469387755102,0.12542562034452132
18,1.7142857142857142,0.11558830955084913
18,1.7551020408163265,0.10679839859625262
18,1.7959183673469385,0.09891253004925142
18,1.8367346938775508,0.09181183300228461
18,1.8775510204081631,0.08539681249863494
18,1.9183673469387754,0.07958351474993729
18,1.9591836734693877,0.07430058430131399
18,2.0,0.06948699980368064
19,0.0,0.5000000000073624
19,0.04081632653061224,0.5003126954866893
19,0.08163265306122448,0.5012547087216348
19,0.12244897959183673,0.502837965246467
19,0.16326530612244897,0.5050828343214571
19,0.2040816326530612,0.5080189150971662
19,0.24489795918367346,0.5116861883468
19,0.2857142857142857,0.5161367363970042
19,0.32653061224489793,0.5214370175470585
19,0.36734693877551017,0.5276711054970477
19,0.4081632653061224,0.5349452470458298
19,0.44897959183673464,0.5433946817462937
19,0.4897959183673469,0.5531947047962401
19,0.5306122448979591,0.564580434946525
19,0.5714285714285714,0.5778848442456908
19,0.6122448979591836,0.5936142871965058
19,0.6530612244897959,0.6125968159979958
19,0.6938775510204082,0.6362596476974742
19,0.7346938775510203,0.6671020937471668
19,0.7755102040816326,0.7093597463434678
19,0.8163265306122448,0.7694651347455833
19,0.8571428571428571,0.8545691479427491
19,0.8979591836734693,0.9645154279917063
19,0.9387755102040816,1.073151104240186
19,0.9795918367346939,1.1187471279410204
19,1.0,1.09989307029269
19,1.0204081632653061,1.0528782266414485
19,1.0612244897959182,0.9041743209422133
19,1.1020408163265305,0.7408344601451994
19,1.1428571428571428,0.6031281841417003
19,1.183673469387755,0.49804464274612176
19,1.2244897959183672,0.4194309556476983
19,1.2653061224489794,0.35972303859863314
19,1.3061224489795917,0.3131548438985467
19,1.346938775510204,0.27584019809775684
19,1.3877551020408163,0.24523117779623788
19,1.4285714285714284,0.21963934499347632
19,1.4693877551020407,0.19791521884563695
19,1.510204081632653,0.17925029584968918
19,1.5510204081632653,0.16305699965139844
19,1.5918367346938773,0.14889536134501546
19,1.6326530612244896,0.13642727785167505
19,1.673469387755102,0.12538718724892664
19,1.7142857142857142,0.11556264944902815
19,1.7551020408163265,0.10678116624737155
19,1.7959183673469385,0.0989008800016582
19,1.8367346938775508,0.09180390950154026
19,1.8775510204081631,0.0853913884041281
19,1.9183673469387754,0.07957977790021876
19,1.9591836734693877,0.07429799639919919
19,2.0,0.0694851943534469
